track,frame_idx,instance.score,nose.x,nose.y
,30746,6.375053406,160.0243073,322.0171204
,30747,6.366479874,161.9981995,320.0327148
,30748,6.42813921,160.0209198,320.0214233
,30749,6.4121418,159.997406,320.0101318
,30750,6.401631355,159.9941864,319.9779358
,30751,6.627084255,160.0015259,317.9870911
,30752,6.609222412,159.9749603,317.9987793
,30753,6.516685963,159.9893188,319.9764404
,30754,6.451579571,159.9907074,318.0223999
,30755,6.302754402,162.030838,317.9873962
,30756,6.393464088,164.0046082,316.0033875
,30757,6.736382008,166.0093079,317.9680176
,30758,6.937768459,167.9937134,316.0113525
,30759,6.901124001,168.0068817,315.9642029
,30760,6.902514458,169.9973297,314.0217285
,30761,6.89076376,169.9995422,314.0203552
,30762,6.857924461,171.9805298,313.9934082
,30763,6.855542183,171.9924469,315.9792175
,30764,6.792953968,172.0022888,316.0186462
,30765,6.794429302,172.0006714,316.0236511
,30766,6.745441437,172.0016632,316.0177307
,30767,6.504265785,171.9796295,317.9805908
,30768,6.505533695,170.0160675,317.9931946
,30769,6.523079872,170.0155182,317.9987793
,30770,6.475084782,169.9961548,320.0133057
,30771,6.387297153,168.0049286,320.0148926
,30772,6.397463322,168.0069885,320.0081482
,30773,6.274635315,164.0095978,321.9766846
,30774,6.335971832,164.0049744,321.9862061
,30775,6.440438747,161.9836426,321.9842224
,30776,6.543371201,159.9960327,321.9874878
,30777,6.504196167,159.9824219,321.9922485
,30778,6.310126781,152.0011292,320.0019226
,30779,6.176191807,140.0001678,320.0087585
,30780,6.333840847,130.0117645,316.0174255
,30781,6.206869125,122.0013123,314.0404053
,30782,6.281778336,129.9559021,313.984314
,30783,6.233040333,125.9777222,313.9453125
,30784,6.131712914,125.9901657,314.0063782
,30785,6.290154457,123.9965363,314.0232544
,30786,6.140211582,129.9912567,315.9829712
,30787,5.843765736,134.0063629,313.9629822
,30788,5.920762062,133.9922791,310.0008545
,30789,5.588426113,123.9816971,305.9884949
,30790,5.682816505,123.9807816,305.9638977
,30791,5.636721611,125.9894409,302.0279236
,30792,5.718069077,127.9892883,302.0038757
,30793,5.696700573,127.9862366,302.002655
,30794,5.677277565,135.983902,303.982605
,30795,5.867886066,142.0024719,304.0048218
,30796,5.905495644,144.0005188,302.0091248
,30797,5.935665607,144.0023499,301.9852905
,30798,5.869701385,146.0129852,302.0030212
,30799,5.812949657,135.9844666,298.024231
,30800,5.767483711,134.0102997,298.0220642
,30801,5.835072994,134.0017853,298.0328979
,30802,5.723144531,135.9880676,298.0132446
,30803,5.346097946,136.0046234,297.9591064
,30804,5.153176308,189.9823914,235.9911652
,30805,5.015225887,191.9398346,236.0121155
,30806,5.42356348,192.0003967,279.9934387
,30807,5.347184658,195.9865417,277.9869385
,30808,5.343135834,195.9835205,277.9821472
,30809,5.103108406,195.9881439,271.9899292
,30810,5.135224342,198.0303192,258.0115662
,30811,5.20758152,198.0457153,254.0090637
,30812,5.586562157,166.0032959,287.968811
,30813,5.616391182,198.0111084,240.0079041
,30814,5.62302494,201.9861908,245.997757
,30815,5.34234333,207.9714966,248.0271301
,30816,5.331737518,209.9983521,250.0130463
,30817,5.48654747,213.9693604,253.9833527
,30818,5.839207172,214.0274811,256.004303
,30819,6.353174686,213.9899292,262.0115356
,30820,6.533443928,210.0288849,267.9811401
,30821,6.663992882,210.0170898,272.0027466
,30822,6.836989403,209.9843903,275.9768677
,30823,6.836899281,210.0224915,276.0001831
,30824,6.859396935,210.0200348,278.0055237
,30825,6.838844299,210.0305634,278.0011597
,30826,6.899903297,210.0316925,279.9698181
,30827,6.921724796,211.9726868,278.0253296
,30828,6.877371788,210.0327454,277.9905701
,30829,6.829990387,209.9795532,278.0066528
,30830,6.774142265,208.0145416,279.9996948
,30831,6.977524281,206.0099182,283.9963989
,30832,7.043745995,206.0239258,285.9942627
,30833,7.032211781,206.0039825,287.9807129
,30834,7.181002617,203.9931793,290.0306702
,30835,7.236123562,203.9701996,291.9983215
,30836,7.158911705,204.0152893,291.9743347
,30837,7.102441311,207.9813843,288.0175171
,30838,7.024154186,207.9954987,288.0166931
,30839,7.06234026,206.0049133,287.9995117
,30840,7.058579922,206.0075226,288.0059509
,30841,6.864943027,205.9940033,286.018219
,30842,6.900770187,206.0084381,284.0202332
,30843,7.009560108,207.9851837,283.981781
,30844,7.052700996,208.0339813,283.9867554
,30845,7.044171333,208.0286102,284.010376
,30846,7.046390533,208.0150299,283.9883728
,30847,7.020094872,208.030777,282.0255127
,30848,7.021276951,208.0328674,282.0265503
,30849,7.080012798,209.9801025,282.0177307
,30850,7.038268089,209.9922333,281.9988403
,30851,6.99945116,209.9723816,282.0084839
,30852,7.005428314,208.0362244,282.0285645
,30853,6.990573883,208.0184784,282.0026245
,30854,6.786869526,208.002243,278.0281372
,30855,6.668647289,208.0111084,279.9827576
,30856,6.678878784,208.0097961,279.9815369
,30857,6.896360397,207.9886322,281.9706421
,30858,6.9707551,208.0047607,281.9996338
,30859,6.987644672,208.0103149,281.9983826
,30860,7.02882719,208.0039215,282.0228577
,30861,7.074382782,207.9763947,284.006134
,30862,7.046910763,205.9934998,285.9722595
,30863,7.016735077,202.02005,287.9957886
,30864,7.117642879,201.9721069,289.9780273
,30865,7.158371449,201.9900055,290.0151978
,30866,7.339069843,203.9791107,291.9961243
,30867,7.360845089,203.9931183,292.0145569
,30868,7.390771389,203.9729919,292.0374756
,30869,7.40094614,202.0240021,293.9794312
,30870,7.30151844,202.0240173,293.9813232
,30871,7.289467812,202.0174103,294.0115051
,30872,7.407977104,201.9807587,293.9794617
,30873,7.443612099,201.9854431,293.9970398
,30874,7.395011902,200.0150299,294.0206299
,30875,7.387955666,197.980484,293.9718018
,30876,7.384696484,195.987854,293.9667053
,30877,7.448309898,195.9823761,292.011322
,30878,7.468434334,188.016922,291.9975891
,30879,7.439038277,188.0121307,292.0294495
,30880,7.545884132,195.9973297,295.9928894
,30881,7.54116106,196.0167084,297.9882507
,30882,7.553321838,196.0039063,298.0106201
,30883,7.514949799,195.9896393,297.9898071
,30884,7.520440102,197.9961395,298.0226135
,30885,7.426846027,198.0314331,300.0356445
,30886,7.332370281,197.9796143,301.9877625
,30887,7.314612389,197.977951,301.9873962
,30888,7.124223709,193.9865875,304.0013733
,30889,7.194442749,190.0079498,305.9685669
,30890,7.086891651,189.9996948,303.9931335
,30891,7.059475422,189.9926758,304.0292053
,30892,7.036384583,190.0183258,305.9908752
,30893,7.156564236,197.9743042,304.0093079
,30894,7.324894905,198.0194244,304.0163879
,30895,7.252755165,198.0195618,304.0125427
,30896,7.260527611,198.008194,303.9994812
,30897,7.213387489,196.0113831,304.0016174
,30898,7.032648563,193.9937439,305.9816589
,30899,6.98909235,192.0076599,304.0391235
,30900,6.90678072,191.985611,303.9772034
,30901,6.838009834,191.9968414,302.0058594
,30902,7.07516098,191.9894867,303.9903259
,30903,7.042183399,191.9869385,303.9924316
,30904,7.039753437,192.0198517,306.0305786
,30905,7.106957912,191.9916077,308.0054932
,30906,7.031535149,191.9796906,307.9623413
,30907,7.155800819,194.0016174,305.9846802
,30908,7.253453732,197.9670715,303.9795227
,30909,7.238711357,196.0083313,304.0251465
,30910,7.194756508,194.0007477,306.0260315
,30911,7.161811829,190.0068359,307.9965515
,30912,7.099308014,187.9842682,308.015686
,30913,7.140171528,185.9824524,308.0132751
,30914,6.987241745,180.0183716,309.9867859
,30915,6.892746925,177.9791565,310.0215454
,30916,6.912233353,169.9926147,315.9892273
,30917,6.655246735,164.0273132,319.977417
,30918,6.581151962,165.9952545,320.0012207
,30919,6.498826027,166.0148926,319.9960938
,30920,6.734885693,173.9853821,315.9983215
,30921,6.550961971,175.9803314,312.0146179
,30922,6.430648327,174.0161743,311.9762878
,30923,6.498305321,176.0149078,308.025238
,30924,6.542009354,175.9830475,309.9639893
,30925,6.602562428,174.0307922,308.0164185
,30926,6.764512539,174.026001,306.0004883
,30927,7.01247263,174.0068817,308.0026245
,30928,6.799924374,175.9888153,309.9853516
,30929,6.793476105,174.0179291,314.0166321
,30930,6.71460247,174.0019989,316.0271606
,30931,6.563816547,168.0063934,322.0215454
,30932,6.589403152,162.005661,324.020813
,30933,6.529086113,157.9944763,323.9949036
,30934,6.603028297,143.983139,323.9959106
,30935,6.595578194,143.9832611,323.9953918
,30936,6.480489731,136.0028076,320.0137634
,30937,6.351427078,129.9890747,319.9909058
,30938,6.288606644,120.0180054,320.0238953
,30939,6.24225378,121.9978867,320.0161438
,30940,6.309342384,120.0050735,320.0280762
,30941,6.285101891,120.0129318,320.0316467
,30942,6.278328896,120.0058746,320.0352173
,30943,6.350455284,119.9910202,317.9938049
,30944,6.303472996,123.9952393,318.0022278
,30945,6.365997791,126.0008469,319.9763489
,30946,6.345818996,126.0134735,318.0185242
,30947,6.248558998,126.0057907,317.9758911
,30948,6.189545631,128.009964,316.0416565
,30949,6.189816952,128.0005341,316.0370483
,30950,6.075625896,125.9935684,314.0165405
,30951,6.024893761,125.9856491,312.0130615
,30952,6.027430058,126.0050583,314.0312805
,30953,6.060429096,129.9869995,314.0345764
,30954,5.986386299,129.9976959,314.0370483
,30955,6.162742615,133.9931335,315.9899597
,30956,6.35520792,139.9763641,317.9969482
,30957,6.332044601,142.0121918,320.0021667
,30958,6.384269714,146.0013428,321.9825439
,30959,6.408319473,150.0128937,321.9945679
,30960,6.416164875,153.9944,320.018158
,30961,6.408658981,152.0050354,321.977356
,30962,6.43735218,152.0028534,321.9785461
,30963,6.455466747,150.0041962,324.0318909
,30964,6.624556541,148.0119476,330.0006104
,30965,6.790726662,141.9969635,330.0036621
,30966,6.63451004,135.9990845,326.0284424
,30967,6.492175102,131.9879761,325.9787598
,30968,6.335658073,128.0176239,322.0030212
,30969,6.380692482,125.9945221,318.0269165
,30970,6.210427284,123.9997253,316.0135803
,30971,6.1881423,121.9941101,315.9814148
,30972,6.100381374,129.997345,312.032074
,30973,6.058605194,135.9999237,311.9833679
,30974,6.136356831,120.0031204,315.9937134
,30975,6.159389019,122.0015717,320.0313416
,30976,6.106809139,131.9756317,319.9458923
,30977,6.022165298,91.98597717,309.9989319
,30978,6.110062122,124.0293274,319.9753723
,30979,5.9599967,106.0395355,315.8964844
,30980,5.902191639,113.9539413,315.95578
,30981,5.627398968,111.9961929,314.0325317
,30982,5.591729164,112.0025177,314.0342712
,30983,5.613557816,57.99692535,308.0520325
,30984,5.72678709,100.002182,309.9902039
,30985,5.670075893,59.91845703,303.9674072
,30986,5.957310677,107.9533768,309.982666
,30987,5.990526199,102.0130768,307.9966736
,30988,6.107548237,113.9862671,311.9119263
,30989,6.093055725,117.9702454,310.0500183
,30990,6.047019005,117.9705276,310.0597839
,30991,5.796214581,119.9822617,309.9813538
,30992,5.368526459,124.0292969,309.9580688
,30993,4.963212013,123.9905624,305.9457397
,30994,4.717997551,124.0120544,302.0585632
,30995,4.80789566,132.01091,298.0221558
,30996,4.685081482,155.9902649,284.0183411
,30997,5.07798624,107.9670563,303.9944153
,30998,5.876731396,119.99263,308.0258179
,30999,5.868662834,129.988739,312.0298462
,31000,6.159509182,141.9846954,316.0088501
,31001,6.129041195,147.9878998,318.0221252
,31002,6.461648941,150.0002441,322.0072327
,31003,6.777028084,153.9858704,325.9851379
,31004,6.570130348,152.0037994,326.0046387
,31005,6.671263695,153.9803467,323.983429
,31006,6.699145317,156.0123901,319.9780884
,31007,6.612202168,159.96521,315.9846191
,31008,6.797662735,162.0017395,309.9906311
,31009,6.969469547,163.9991455,308.0205078
,31010,7.348585129,161.9972839,311.9685974
,31011,7.277792931,161.9890747,311.9756165
,31012,7.356107712,161.9907379,311.9763184
,31013,7.336597443,160.0426178,317.969696
,31014,7.358768463,160.0367432,320.0139771
,31015,7.352966785,159.9712677,316.0009766
,31016,7.326468468,157.995636,312.0137329
,31017,7.282877445,155.9888763,311.9927673
,31018,7.285425663,155.9922485,310.019989
,31019,7.283421516,154.0007782,310.0079651
,31020,7.222836971,156.0097198,312.0106506
,31021,7.118153572,153.9926605,320.0041809
,31022,7.180863857,157.9928436,325.9895935
,31023,7.016650677,159.9872894,327.9935913
,31024,6.949487209,160.0157623,331.9687805
,31025,6.777031422,161.9701385,332.0137024
,31026,6.730721474,160.0029449,333.9950867
,31027,6.530344486,158.0141449,336.0013733
,31028,6.633143425,156.000824,337.9937744
,31029,6.567740917,156.0076294,336.0406189
,31030,6.614147186,158.0048065,336.0228577
,31031,6.73417902,163.9909973,333.9816589
,31032,6.718802452,172.0073547,331.9816895
,31033,6.56205368,173.9957123,327.9889221
,31034,6.585890293,180.0117188,316.0173645
,31035,6.303442478,177.9866333,314.0082092
,31036,6.208392143,180.000351,308.0243835
,31037,6.190634727,174.0120392,311.9978638
,31038,6.008359432,181.9877014,305.9976196
,31039,6.317121506,188.0087585,304.0272827
,31040,6.704390526,197.9912567,301.9902039
,31041,6.844316959,200.0187531,298.0350037
,31042,6.878182888,204.0132599,294.0183105
,31043,6.90235424,206.0069427,293.9786072
,31044,6.728429794,206.0229645,290.0343933
,31045,6.505713463,206.0272827,288.0303345
,31046,6.470715523,208.0010986,284.0254822
,31047,6.0169034,210.0068512,277.9783325
,31048,5.677453518,216.0328369,265.9900208
,31049,6.260261536,224.022171,258.0218811
,31050,6.098207474,228.0368805,256.0100098
,31051,6.422054291,231.9747162,253.9806671
,31052,6.366911411,233.9977875,248.0205688
,31053,6.436916351,235.9832916,246.0225983
,31054,6.326900005,233.9769745,242.0036316
,31055,6.273034096,232.0041809,237.9781799
,31056,6.419995785,232.0189209,230.020813
,31057,6.612467289,233.9718781,227.9893646
,31058,6.624686718,233.9714966,226.0023956
,31059,6.45403862,231.9738007,220.0316315
,31060,6.350948334,234.0045166,217.995163
,31061,6.460019112,234.020752,216.0170746
,31062,6.615102768,236.0106049,215.9834442
,31063,6.485189915,236.0280151,215.9918976
,31064,6.596796036,237.9931488,215.9807281
,31065,6.523211002,237.9699249,213.9674835
,31066,6.490794659,234.0193634,209.9737854
,31067,6.52529192,233.9891205,208.0130615
,31068,6.420613766,229.9999695,204.0245361
,31069,6.441369057,229.9981995,204.0233154
,31070,6.491324902,229.9924011,202.0053711
,31071,6.543395042,232.0032349,198.0190735
,31072,6.229271889,231.9972534,194.0012512
,31073,6.519065857,231.9973602,193.9701691
,31074,6.682098866,225.9907227,189.9908142
,31075,6.683893204,220.0393066,184.0132294
,31076,6.643794537,221.9766541,180.0292206
,31077,6.584161758,221.9759064,180.0300903
,31078,6.715491772,223.9924469,177.9844666
,31079,6.32322979,228.0030212,176.0032196
,31080,6.248700619,233.9728851,175.9919586
,31081,6.434469223,237.9713135,183.9727478
,31082,6.393743992,232.0190582,208.0176697
,31083,6.604535103,233.990799,218.0074463
,31084,6.728843212,233.9905396,218.0082245
,31085,6.895497799,233.9986115,228.0235748
,31086,6.944143295,235.9817657,234.0252991
,31087,6.901219368,239.9953613,235.981781
,31088,6.987287045,248.0062103,236.0288086
,31089,6.925866604,251.9712219,235.9887085
,31090,7.159304619,254.0029449,232.0098877
,31091,7.075232506,262.0079346,224.005188
,31092,6.875647068,269.9945984,216.0258484
,31093,6.492360592,273.9905396,209.9897614
,31094,6.0862813,280.0037842,205.9780579
,31095,6.754818916,281.9918213,204.0181885
,31096,7.001945019,281.9984741,203.9848328
,31097,6.944610596,283.9974365,201.9880371
,31098,7.095749855,285.9961548,198.0010986
,31099,6.911768436,286.0280762,195.9850769
,31100,6.972950935,285.971283,192.002182
,31101,7.03278017,285.9860535,189.9978638
,31102,7.155727386,282.0270081,185.9968414
,31103,7.218409538,279.9720154,178.0017395
,31104,7.133185863,278.0125427,171.9923706
,31105,7.172327042,281.9782715,168.0084229
,31106,7.762312889,293.9776611,174.0207214
,31107,7.382235527,300.0353699,177.9668121
,31108,7.259127617,310.0286255,176.0065613
,31109,7.140994549,322.0472717,177.974823
,31110,7.31936264,334.0111084,177.9940796
,31111,7.500891209,347.9788208,176.0238647
,31112,7.589828491,361.9964294,179.9691162
,31113,7.712024689,372.025177,177.9756927
,31114,7.90019846,380.0036011,176.0189819
,31115,7.6076231,383.9634705,172.0370178
,31116,7.613549709,383.9621887,172.0384674
,31117,7.268506527,386.0060425,172.0289917
,31118,7.144578934,398.0024109,182.0104065
,31119,6.951591492,407.9884644,189.9699554
,31120,6.690104961,407.9571228,193.9793243
,31121,6.772047043,398.0004272,199.9977417
,31122,6.832659721,396.0309448,201.9828491
,31123,6.698633671,393.9788208,202.0184174
,31124,6.694481373,393.9790649,202.0164948
,31125,6.57409811,390.0006714,206.008316
,31126,6.591747284,385.9463501,213.9666138
,31127,6.169186115,375.9756165,217.9992981
,31128,6.330340862,369.9752808,226.0157471
,31129,6.005850792,366.0264587,232.0181427
,31130,6.254681587,360.028595,245.9969482
,31131,6.310432911,359.9710083,252.011795
,31132,6.306640625,359.9704285,252.0106049
,31133,6.341436386,359.986908,251.9672852
,31134,6.482494831,359.9515686,249.913208
,31135,6.559836388,359.9535217,249.9928284
,31136,6.156068325,359.9431458,244.0123444
,31137,6.155712128,350.1192627,198.0211182
,31138,6.057210445,350.0367737,196.0245972
,31139,5.821870327,350.0434875,195.9493866
,31140,5.322984219,350.0212708,202.0244904
,31141,5.196656704,349.9875793,202.0530396
,31142,4.986840248,355.8654785,199.9555969
,31143,4.740838051,356.0070801,194.0123596
,31144,4.896708488,357.9143372,190.0158844
,31145,5.025557995,357.9916382,187.9803009
,31146,4.813053608,356.0305481,184.1092987
,31147,4.78340435,359.9368896,182.0487671
,31148,4.815907478,356.0542297,182.0353699
,31149,4.883708,296.019989,133.9639435
,31150,5.107345581,296.0257874,135.9264832
,31151,4.760071754,299.9295959,135.9005432
,31152,4.7850914,298.0803223,135.9012146
,31153,4.989717007,296.0201416,248.1010895
,31154,5.5200243,295.9315796,252.0276184
,31155,5.092345715,293.9670715,252.0197449
,31156,5.191970348,294.0031738,252.0377502
,31157,5.204319954,288.0090942,250.05896
,31158,5.436594486,287.9672852,250.0180817
,31159,5.517511845,285.9875183,248.0068054
,31160,5.02072525,281.9868469,246.0413971
,31161,4.549497604,277.977478,245.9377594
,31162,4.149234772,272.057251,246.0235138
,31163,3.760685921,267.9861145,241.9797058
,31164,3.768866539,267.9830322,241.9786224
,31165,3.798780441,268.0083923,242.0619812
,31166,4.973137856,282.0272522,250.0254364
,31167,4.716204166,284.0453796,252.0121002
,31168,4.944483757,291.9853821,253.9641724
,31169,5.503168583,293.9851074,251.9846039
,31170,5.539149761,288.0531311,250.013031
,31171,5.566895485,288.0536804,250.0132141
,31172,5.654310226,294.0166931,248.0639648
,31173,5.488179207,295.9902344,248.0359802
,31174,5.316565037,294.0049744,248.004837
,31175,5.482474327,293.9867554,246.0530548
,31176,5.596460819,291.9690857,244.0255432
,31177,5.826941013,290.0029297,243.9636841
,31178,4.163730621,299.9517212,245.9272003
,31179,4.170041084,299.9671631,245.918396
,31180,4.521266937,355.9356995,212.0205536
,31181,5.786169529,349.9827271,212.0193787
,31182,6.883297443,356.0235291,225.9694977
,31183,7.580628395,367.9706421,226.0152893
,31184,8.382497787,371.9984131,227.9620972
,31185,8.608447075,371.9953918,227.9807892
,31186,8.421542168,371.9725037,225.9905243
,31187,8.376277924,369.9939575,223.9933014
,31188,8.353072166,369.9831543,222.0149536
,31189,8.349412918,366.0306091,221.9707947
,31190,8.194201469,362.053009,219.985611
,31191,8.09124279,362.0119324,218.0328827
,31192,8.085447311,362.0220337,218.0440216
,31193,8.190164566,363.9981689,221.9633331
,31194,8.347478867,367.9757385,223.979538
,31195,8.569682121,372.021759,225.9936218
,31196,8.686886787,375.9692078,228.0222015
,31197,8.894616127,376.0506897,230.0274048
,31198,8.908004761,380.0159607,233.9678955
,31199,8.986438751,384.0479736,235.9922333
,31200,8.92706871,393.9898376,232.0362396
,31201,8.483140945,399.9913635,230.006897
,31202,8.139424324,401.9821167,228.0187683
,31203,8.274560928,402.0401917,227.9614563
,31204,7.874897957,406.0021667,226.0106659
,31205,7.851267815,406.0183105,221.9767456
,31206,7.687569141,407.983551,217.9651642
,31207,7.620464325,421.9685974,213.9698029
,31208,7.610312939,425.9628906,211.955719
,31209,7.721058369,425.9765015,207.9884338
,31210,7.444685459,444.0285645,201.9741821
,31211,7.425542831,444.0252991,201.9736938
,31212,7.161986828,452.0148621,198.0003662
,31213,7.38657856,455.9858093,202.0205231
,31214,7.011449814,472.0432434,204.023407
,31215,6.490412712,476.0462952,212.0245819
,31216,6.663747787,484.0010071,218.010025
,31217,6.875323772,494.0256958,222.0034027
,31218,7.123094082,500.0124207,226.0057526
,31219,7.138492107,500.0125732,226.0089111
,31220,7.08736372,499.9769287,228.0145569
,31221,7.067207336,501.9567261,226.0081482
,31222,7.349230766,500.0341492,227.9931335
,31223,7.701161861,504.0192566,228.0117035
,31224,7.506902218,513.9836426,228.0104828
,31225,7.90260458,520.0015869,227.9884949
,31226,7.854971409,522.0047607,224.0307465
,31227,7.826946259,520.0258179,220.0098877
,31228,8.221674919,517.9908447,217.9769592
,31229,8.270489693,514.0594482,219.9871063
,31230,8.359537125,508.0169678,224.0130005
,31231,8.285900116,505.9715576,224.0164185
,31232,8.363888741,502.0228271,225.9969177
,31233,8.464586258,503.9660034,226.0019073
,31234,8.491266251,503.9950867,225.9821777
,31235,8.463115692,505.9729919,225.9974823
,31236,8.396730423,505.9981689,226.0110931
,31237,8.334861755,507.9915771,226.0211182
,31238,8.295395851,509.9943237,223.9986572
,31239,8.248155594,512.0010376,219.9976959
,31240,8.212992668,511.9587402,217.9910889
,31241,8.242444992,508.0351257,217.9674377
,31242,8.227128029,506.0337524,216.0286865
,31243,8.291998863,504.0206604,218.0305939
,31244,8.284329414,501.9497681,220.0205536
,31245,8.33861351,498.004303,224.0011597
,31246,8.520876884,497.9789429,225.9872589
,31247,8.565442085,496.0189209,227.9679871
,31248,8.595864296,496.0414124,229.9688721
,31249,8.516899109,499.9839478,232.0119934
,31250,8.484025002,502.0161743,236.039444
,31251,8.423617363,503.9909668,241.9846497
,31252,8.36691761,506.0056152,243.9687805
,31253,8.10781765,507.9945374,242.0469971
,31254,8.056535721,512.012207,244.0110626
,31255,7.866719723,518.0227661,246.0263062
,31256,7.779070854,523.9888916,247.9653931
,31257,7.514098644,533.9716797,244.0123138
,31258,7.510782242,533.9752197,244.0146332
,31259,7.481737614,538.0325928,243.9884949
,31260,7.60961628,541.9840698,240.0139618
,31261,7.742235184,549.9673462,236.0104065
,31262,7.616094589,557.9825439,234.0064697
,31263,7.720184326,555.975708,233.9859161
,31264,7.293373108,554.0137939,231.9819489
,31265,7.442286015,551.9957275,229.9668884
,31266,7.448979855,551.9989014,229.9657288
,31267,7.494162083,549.9709473,224.0219269
,31268,7.604421616,548.0075073,219.9777527
,31269,7.59377718,546.020813,217.9658508
,31270,7.531711578,543.9754639,215.9942322
,31271,7.475723743,542.0098877,215.9766235
,31272,7.606220245,543.9767456,214.0012512
,31273,7.513741016,540.0202637,213.9846497
,31274,7.53322506,536.0204468,217.9652252
,31275,7.757801056,534.0231323,218.0222168
,31276,7.633821011,530.0056152,224.0338593
,31277,7.750705242,522.0045166,229.9649963
,31278,7.407734871,515.9934082,240.005188
,31279,8.063132286,502.0239563,250.0144043
,31280,8.243865967,497.9887695,257.987854
,31281,7.878998756,495.9971313,262.0053711
,31282,7.728915691,494.0012817,265.9859924
,31283,7.913899422,492.0315552,267.9700623
,31284,7.741820335,491.9954834,267.9933167
,31285,7.336974621,492.0618286,267.974823
,31286,7.201513767,493.992981,266.0206909
,31287,7.161429882,493.983429,268.0271301
,31288,7.492934227,495.9693909,272.0009155
,31289,7.183862686,496.0374756,269.9914246
,31290,6.929679871,497.9943237,269.9621887
,31291,7.051866531,500.0160828,267.9637756
,31292,6.95539856,499.9874878,259.9907227
,31293,6.798305988,502.0157776,256.0218506
,31294,6.096246719,506.0223694,249.9940948
,31295,5.962846756,507.9643555,245.9614716
,31296,6.68585062,503.9995422,245.9813385
,31297,6.962283611,498.0117188,244.0415802
,31298,7.203529835,490.0074158,243.9595947
,31299,7.487711906,489.9729309,241.9744263
,31300,7.720245361,490.008667,243.961792
,31301,7.865086555,491.9911804,242.0019226
,31302,7.884650707,485.9795227,241.9703979
,31303,8.138532639,481.9859924,238.0220795
,31304,8.107881546,481.9958191,235.9956665
,31305,8.106328011,481.9959412,235.99617
,31306,8.125287056,481.9855957,232.0373993
,31307,8.128682137,483.9725647,232.0249329
,31308,7.917682171,485.9663696,234.0120239
,31309,7.919140816,485.9815369,235.9911804
,31310,8.008558273,476.0206909,233.9958344
,31311,8.206473351,474.0031738,235.9824371
,31312,8.230080605,473.9872437,234.0154419
,31313,8.234052658,473.9857178,234.0170898
,31314,8.188657761,472.0291748,234.0086975
,31315,8.172496796,473.982666,230.0099945
,31316,8.179747581,473.9843445,230.0277405
,31317,8.153532982,473.9861145,232.0070648
,31318,8.187565804,474.0383301,234.0018158
,31319,8.31690979,476.0002747,234.0230255
,31320,8.341649055,476.0099792,234.0016479
,31321,8.195703506,477.9974976,231.9831085
,31322,8.189351082,478.0003052,231.978302
,31323,8.064940453,477.9971008,231.9993134
,31324,8.085917473,479.9809265,230.0136414
,31325,8.065862656,481.9804688,228.0340118
,31326,7.957963943,481.9689331,228.0374908
,31327,8.043380737,480.0004272,230.0161743
,31328,8.151919365,479.9832458,231.9956665
,31329,8.145061493,479.9957275,233.9949188
,31330,8.074308395,481.9869385,236.0269775
,31331,7.992422104,481.960083,243.9800415
,31332,7.723156452,478.0071716,249.9934845
,31333,7.411903858,476.0083618,254.0068512
,31334,7.591899872,476.0028992,256.0036926
,31335,7.77863121,477.984436,247.9970856
,31336,7.300215244,476.0161743,248.0186615
,31337,7.048653126,475.9596863,254.00383
,31338,7.237304211,472.0108032,270.0106201
,31339,7.220320225,470.0309448,277.9493408
,31340,7.423667908,477.951355,278.01828
,31341,7.512902737,478.0486145,283.98703
,31342,7.387555599,478.0465393,289.9762573
,31343,7.635830402,475.9906921,293.9764099
,31344,7.562977791,473.97995,299.9878845
,31345,7.572489262,473.9789734,299.9884338
,31346,6.64544487,466.0159302,309.9945374
,31347,6.618930817,460.0257568,314.0285034
,31348,6.817865372,462.0170288,319.9824524
,31349,6.680029869,468.028656,330.0005188
,31350,6.948698521,467.9756775,336.0054932
,31351,7.352078915,464.0003662,340.0056458
,31352,7.294140339,465.9863586,345.966217
,31353,7.284608841,465.9853821,345.9654846
,31354,7.547411919,463.9936523,348.0167542
,31355,7.592016697,450.0144653,342.0313416
,31356,7.762793541,443.9698792,341.9822693
,31357,7.540131569,443.9911804,341.9753113
,31358,7.773406506,443.9825745,341.9827576
,31359,7.72617054,443.9845581,341.9981079
,31360,7.661745071,443.9837646,341.9995117
,31361,7.679448605,447.9809875,337.9807739
,31362,7.027209759,446.0367737,334.0149231
,31363,7.001265526,442.0270081,325.9756775
,31364,7.201210976,433.9953918,325.9804993
,31365,7.063999653,428.0076904,328.0118713
,31366,7.130117416,424.0055237,329.9954529
,31367,6.849353313,418.0047302,331.9840698
,31368,6.579666615,411.9979553,327.9778137
,31369,7.126853943,407.9999084,321.9716187
,31370,7.142007351,405.9559631,315.9659424
,31371,6.847213745,402.0458069,309.9628906
,31372,6.67353344,399.9968872,309.9778748
,31373,6.666543484,390.015625,305.9742126
,31374,7.04901123,386.0588074,302.0172119
,31375,7.399189949,390.000061,300.0228882
,31376,7.294908524,384.0608215,301.9665833
,31377,7.369742393,381.9746399,299.9976196
,31378,7.369007587,381.9550476,295.9702759
,31379,7.529746056,382.0285339,291.9623718
,31380,7.360765457,382.0249329,292.0078125
,31381,7.444540977,381.9774475,296.0180359
,31382,7.489092827,381.9723511,298.0029602
,31383,7.405655861,384.0571594,294.0007019
,31384,7.266105652,389.9876404,291.9975281
,31385,7.062840939,392.0160522,291.9791565
